,t,x,y,z,r,phi,theta
622,29743.0,17.01271058681876,-5.11456932661912,104.6533784818638,144.0,27.0,74.0
623,29773.0,-2.721728492589378,19.717852244626748,117.25973564385305,128.0,27.0,76.0
624,29805.0,-16.796753606436802,-10.680382549935054,117.25973564385305,128.0,27.0,78.0
625,29836.0,32.93418246441375,-21.353233794315845,231.2271112481099,27.0,27.0,80.0
626,29867.0,6.584774765280615,44.774568401524675,266.6052402596537,4.0,27.0,82.0
627,29897.0,-23.090533724942105,-6.719488276336507,141.66956507982232,101.0,27.0,84.0
628,29928.0,6.66898035066718,-7.72148738157361,60.10481462601516,223.0,27.0,86.0
629,29960.0,2.5411482198099664,5.552510158740821,35.97280065341894,324.0,27.0,88.0
630,29990.0,-9.43526240755189,-0.0,55.583364875583676,235.0,27.0,90.0
631,30021.0,4.0288270145242775,-8.80314762892044,57.03256108037212,231.0,27.0,92.0
632,30053.0,6.713436020244813,7.7729591019316935,60.50547554245821,222.0,27.0,94.0
633,30084.0,-14.063918734789455,4.092687426955699,86.2877088165091,171.0,27.0,96.0
634,30114.0,1.4270524177014086,-9.703544671844202,57.77868890678603,229.0,27.0,98.0
635,30145.0,10.51509969570923,6.817578739524828,73.8253068753685,193.0,27.0,100.0
636,30177.0,-10.724779181130062,6.819457325024568,74.87070424942604,191.0,27.0,102.0
637,30208.0,-1.3498929728502838,-9.77944356213105,58.157194435411235,228.0,27.0,104.0
638,30238.0,12.085848452735748,3.633395717107071,74.34587604038673,192.0,27.0,106.0
639,30270.0,-6.190646280583272,7.040706903139654,55.22993790203923,236.0,27.0,108.0
640,30301.0,-2.2827484762310033,-5.106875736512543,32.95348939162023,459.0,27.0,110.0
641,30331.0,5.829650361357831,0.05160205984202104,34.34396025442816,342.0,27.0,112.0
642,30362.0,-3.186174860526528,6.802154188101986,44.24979739386732,274.0,27.0,114.0
643,30394.0,-3.658988416223528,-4.313045600423091,33.3197522066662,359.0,27.0,116.0
644,30425.0,22.989398206476693,-6.4698972464191655,140.69217714528182,102.0,27.0,118.0
645,30455.0,-3.4845799575848333,22.319888709526488,133.07976668471375,110.0,27.0,120.0
646,30487.0,-24.279201624180246,-16.048698955985536,171.45213831421623,73.0,27.0,122.0
647,30518.0,24.53166132010717,-15.295465386792573,170.30601897753633,74.0,27.0,124.0
648,30548.0,0.7092254509694743,5.496831223320268,32.65039274413095,436.0,27.0,126.0
649,30580.0,-4.748739272718071,-1.4735796738698423,29.290873031515254,566.0,27.0,128.0
650,31692.0,-19.088878085881777,-38.0861374255442,-133.11476873980848,105.0,30.0,0.0
651,31723.0,42.87205074869631,-1.5185495309660335,-134.04225727461036,104.0,30.0,2.0
652,31755.0,-15.897559378316403,38.26112846659523,-129.46000711554822,109.0,30.0,4.0
653,31785.0,-26.4546662377617,-28.522992708573923,-121.55521007352827,118.0,30.0,6.0
654,31816.0,39.073921989558,-12.887611277977324,-128.5600331605666,110.0,30.0,8.0
655,31847.0,-4.868529163824595,43.834556683701614,-137.80789399468557,100.0,30.0,10.0
656,31879.0,-38.89108686740546,-23.30276136469617,-141.66340694962184,96.0,30.0,12.0
657,31909.0,35.11824779557783,-24.11737552768728,-133.11476873980848,105.0,30.0,14.0
658,31940.0,4.991267325007703,28.635013143135993,-90.82217194581632,159.0,30.0,16.0
659,31971.0,-40.075543341880476,-10.516518985741412,-129.46000711554822,109.0,30.0,18.0
660,32003.0,28.713433579320107,-35.086664946016555,-141.66340694962184,96.0,30.0,20.0
661,32033.0,21.36931785145771,43.59515211091253,-151.70225878736568,86.0,30.0,22.0
662,32064.0,-51.9324674837022,1.37935322575446,-162.3257068359448,76.0,30.0,24.0
663,32095.0,18.767407254030864,-44.06325059824559,-149.6482434599319,88.0,30.0,26.0
664,32125.0,34.05792602547795,37.378906853918785,-158.00513059724932,80.0,30.0,28.0
665,32157.0,-52.20075502789977,16.70634996503622,-171.25635202322727,68.0,30.0,30.0
666,32188.0,5.945667995166051,-49.5325089601623,-155.88057167177897,82.0,30.0,32.0
667,32219.0,10.336175413987522,6.318232067104625,-37.85245040372279,300.0,30.0,34.0
668,32249.0,-12.31662573488699,8.298943659811336,-46.40557303585329,259.0,30.0,36.0
669,32281.0,-3.9922919652207276,-24.16643069711638,-76.53400921980342,183.0,30.0,38.0
670,32312.0,44.66106867264475,12.14337190456032,-144.61465186288282,93.0,30.0,40.0
671,32343.0,-31.079551786037513,37.29941680226706,-151.70225878736568,86.0,30.0,42.0
672,32373.0,-20.0022884800025,-41.737045795766555,-144.61465186288282,93.0,30.0,44.0
673,32405.0,49.543182714956856,-0.8771471512772941,-154.82716733315573,83.0,30.0,46.0
674,32436.0,-20.36359105659579,46.66088802999097,-159.0763178551578,79.0,30.0,48.0
675,32466.0,-26.497676285210492,-29.603599580625197,-124.14164531562479,115.0,30.0,50.0
676,32497.0,34.870424343949146,-10.820629556915716,-114.08159426675907,127.0,30.0,52.0
677,32529.0,-4.5738622654288115,35.449586414881196,-111.6841487732481,130.0,30.0,54.0
678,32560.0,-23.128055694054805,-14.420318734886266,-85.1621309402104,168.0,30.0,56.0
679,32590.0,35.29352128148194,-23.329230792295323,-132.192815792032,106.0,30.0,58.0
680,32621.0,5.793217655898905,37.10747778029127,-117.35073136548942,123.0,30.0,60.0
681,32653.0,-39.88310121934447,-11.22428540495668,-129.46000711554822,109.0,30.0,62.0
682,32684.0,26.80344024080384,-31.594650448803154,-129.46000711554822,109.0,30.0,64.0
683,32714.0,16.971272048898125,36.23191265332922,-125.01451307905324,114.0,30.0,66.0
684,32745.0,-38.901052808856846,0.34433873912340396,-121.55521007352827,118.0,30.0,68.0
685,32777.0,17.38515379299965,-38.893387075039456,-133.11476873980848,105.0,30.0,70.0
686,32807.0,23.1050939119077,26.277740130862636,-109.33284806856251,133.0,30.0,72.0
687,32838.0,-33.74804662682964,10.145750921351024,-110.11151499725048,132.0,30.0,74.0
688,32869.0,4.424240515038459,-32.05188210644231,-101.09907871922324,144.0,30.0,76.0
689,32901.0,19.125958240528146,12.1614304424066,-70.81921703476958,194.0,30.0,78.0
690,32931.0,-59.98414511312177,38.891369959969566,-223.37403972240045,27.0,30.0,80.0
691,32962.0,-11.993073928117187,-81.5494421723233,-257.5506358510838,4.0,30.0,82.0
692,32993.0,69.50975481364667,20.227769012407048,-226.2000540019751,25.0,30.0,84.0
693,33025.0,-18.999304393096057,21.99779897616444,-90.82217194581632,159.0,30.0,86.0
694,33055.0,-4.357303981186832,-9.520882895241348,-32.716472460539386,349.0,30.0,88.0
695,33086.0,15.199897108377911,0.0,-47.49368396234223,255.0,30.0,90.0
696,33117.0,-10.561580448480761,23.077474298973936,-79.30079181401875,178.0,30.0,92.0
697,33148.0,-16.239147550947152,-18.80203064170163,-77.62782366187797,181.0,30.0,94.0
698,33179.0,21.161660865429837,-6.158174331824431,-68.8647060166574,198.0,30.0,96.0
699,33210.0,-3.0971816156295033,21.05994131069389,-66.51181333765821,203.0,30.0,98.0
700,33241.0,-13.711053799857574,-8.889710187011712,-51.058383350292665,243.0,30.0,100.0
701,33272.0,12.532630113317328,-7.968997289795935,-46.40557303585329,259.0,30.0,102.0
702,33303.0,2.030774354719815,14.712161325998828,-46.40557303585329,259.0,30.0,104.0
703,33334.0,-11.849338809556466,-3.5622932928178104,-38.66145683817759,295.0,30.0,106.0
704,33366.0,8.761959506304533,-9.965096693467693,-41.46141933627806,280.0,30.0,108.0
705,33396.0,8.508432320375038,19.034732483722536,-65.14742487472789,206.0,30.0,110.0
706,33427.0,-56.28282214696149,-0.49819618270020366,-175.86851191974148,64.0,30.0,112.0
707,33459.0,22.940755359151403,-48.97614285949374,-168.9871774270566,70.0,30.0,114.0
708,33489.0,7.681650629043622,9.054772981156075,-37.10219793283217,305.0,30.0,116.0
709,33520.0,-28.180682712874102,7.9308783922351855,-91.47411492565102,158.0,30.0,118.0
710,33552.0,3.3996228751354005,-21.775710458937088,-68.8647060166574,198.0,30.0,120.0
711,33583.0,59.26303316088429,39.17322295599711,-221.97125538800628,28.0,30.0,122.0
712,33613.0,-60.66319823458523,37.823441174312656,-223.37403972240045,27.0,30.0,124.0
713,33644.0,-1.284695074689099,-9.956991799072856,-31.369566358462432,389.0,30.0,126.0
714,33676.0,9.778023932108791,3.03421529157173,-31.98964681217193,479.0,30.0,128.0
715,34788.0,27.314979406482518,54.49885817127356,125.7706132022844,105.0,33.0,0.0
716,34819.0,-41.270390985456636,1.4618179391769763,85.19978937408816,160.0,33.0,2.0
717,34850.0,21.96725219898826,-52.86923850650821,118.11726165314263,114.0,33.0,4.0
718,34881.0,42.916399303871,46.27176670538595,130.20481120096596,100.0,33.0,6.0
719,34912.0,-55.91231552076724,18.44135810773823,121.46716969861704,110.0,33.0,8.0
720,34942.0,6.059120608935829,-54.55423123667485,113.2448290397133,120.0,33.0,10.0
721,34974.0,46.42595229780479,27.817502020783365,111.66083879310237,122.0,33.0,12.0
722,35005.0,-44.300932783148475,30.423563224944342,110.87630308266716,123.0,33.0,14.0
723,35036.0,-9.293672619416261,-53.31800929027119,111.66083879310237,122.0,33.0,16.0
724,35066.0,51.98165067680905,13.640888448829925,110.87630308266716,123.0,33.0,18.0
725,35098.0,-38.607720622955036,47.177087131880114,125.7706132022844,105.0,33.0,20.0
726,35129.0,-28.7517863310138,-58.65599020398767,134.77169297881466,95.0,33.0,22.0
727,35160.0,50.40862674868295,-1.3388792268241283,104.03648590567842,132.0,33.0,24.0
728,35190.0,-31.144256154789222,73.12236288524531,163.97504967259945,66.0,33.0,26.0
729,35222.0,-47.431446831848255,-52.05647671405373,145.29538730505544,84.0,33.0,28.0
730,35253.0,61.788585219754836,-19.774842872942646,133.84760931527222,96.0,33.0,30.0
731,35283.0,-3.947616914446546,32.88703142272425,68.33745478428634,191.0,33.0,32.0
732,35314.0,-23.30112144150638,-14.243362442552531,56.34344721802802,219.0,33.0,34.0
733,35346.0,14.202343704946362,-9.569540617831196,35.3322160163969,303.0,33.0,36.0
734,35377.0,5.398761804934252,32.68017573508533,68.33745478428634,191.0,33.0,38.0
735,35407.0,-55.245603390753594,-15.021313372124286,118.11726165314263,114.0,33.0,40.0
736,35438.0,45.38897140696818,-54.47254112252868,146.2851039010242,83.0,33.0,42.0
737,35470.0,30.435942424100244,63.50804929455889,145.29538730505544,84.0,33.0,44.0
738,35501.0,-52.98002159544897,0.9379953501257021,109.32207331617118,125.0,33.0,46.0
739,35531.0,29.934825516112454,-68.59229974333134,154.40464356493828,75.0,33.0,48.0
740,35562.0,36.3511882505959,40.612090270391036,112.45034230069335,121.0,33.0,50.0
741,35594.0,-55.06338565961373,17.086700537260725,118.9470631718158,113.0,33.0,52.0
742,35624.0,7.274941645678677,-56.38422356549166,117.29255140581097,115.0,33.0,54.0
743,35655.0,48.24258544975129,30.079201986668803,117.29255140581097,115.0,33.0,56.0
744,35686.0,-44.83254684772992,29.634584321453318,110.87630308266716,123.0,33.0,58.0
745,35718.0,-8.289728723511823,-53.09845800444499,110.87630308266716,123.0,33.0,60.0
746,35748.0,52.09807983088877,14.661942005364551,111.66083879310237,122.0,33.0,62.0
747,35779.0,-35.01251724955021,41.27112914961599,111.66083879310237,122.0,33.0,64.0
748,35810.0,-22.957383244983625,-49.01164167804704,111.66083879310237,122.0,33.0,66.0
749,35842.0,34.55486245108623,-0.3058677569847329,71.29414332134387,185.0,33.0,68.0
750,35872.0,-24.363253301233026,54.50451875977305,123.17298003486803,108.0,33.0,70.0
751,35903.0,-41.67270057859492,-47.394933798178656,130.20481120096596,100.0,33.0,72.0
752,35935.0,50.032471575138075,-15.041374103630977,107.78752952701966,127.0,33.0,74.0
753,35965.0,-6.108797987952103,44.25583831990444,92.17150873394992,149.0,33.0,76.0
754,35996.0,-41.655656020664296,-26.487162465650943,101.84374466014198,135.0,33.0,78.0
755,36027.0,96.57947819527865,-62.6183503982577,237.47261936898005,8.0,33.0,80.0
756,36058.0,17.161331634740275,116.69210330357932,243.34115371483963,4.0,33.0,82.0
757,36089.0,-109.84333386554191,-31.96509023721478,236.02234262895624,9.0,33.0,84.0
758,36120.0,20.187875891766033,-23.37395235291867,63.72022081765016,201.0,33.0,86.0
759,36151.0,7.674988174428552,16.770155111187137,38.05036179128467,286.0,33.0,88.0
760,36182.0,-16.164383085710515,-0.0,33.3493065229171,319.0,33.0,90.0
761,36213.0,14.17847563356966,-30.980534459631826,70.29276335613487,187.0,33.0,92.0
762,36244.0,21.957958953227198,25.4233921930049,69.30724166851098,189.0,33.0,94.0
763,36275.0,-30.493191700141608,8.873707579823252,65.5212682101504,197.0,33.0,96.0
764,36305.0,5.24659122991453,-35.6753064869086,74.39466762433923,179.0,33.0,98.0
765,36337.0,25.557774660652512,16.570659926993546,62.84224979591988,203.0,33.0,100.0
766,36368.0,-17.148017102028433,10.903736931183365,41.92511754707161,267.0,33.0,102.0
767,36399.0,-2.748660797664802,-19.912966200162845,41.472678130507106,269.0,33.0,104.0
768,36430.0,15.022870265871294,4.5163591696631205,32.36454289353621,329.0,33.0,106.0
769,36461.0,-10.639400174534073,12.100335709545579,33.24241222149855,320.0,33.0,108.0
770,36492.0,-21.320056426641017,-47.696397566349006,107.78752952701966,127.0,33.0,110.0
771,36524.0,115.80446706994712,1.0250613105937467,238.92962341330704,7.0,33.0,112.0
772,36554.0,-47.347078187368524,101.08112086898424,230.28820002642865,13.0,33.0,114.0
773,36585.0,-9.624785152816617,-11.34524970735442,30.695067587027264,353.0,33.0,116.0
774,36616.0,111.478426358728,-31.373329447583387,238.92962341330704,7.0,33.0,118.0
775,36647.0,-6.059042634721202,38.81017480998956,81.0405587402081,167.0,33.0,120.0
776,36678.0,-20.77860390053742,-13.73478271185332,51.38799701778112,233.0,33.0,122.0
777,36709.0,21.135952858972843,-13.178244683588611,51.38799701778112,233.0,33.0,124.0
778,36741.0,1.8517840474318124,14.352198383258072,29.855974955465637,376.0,33.0,126.0
779,36771.0,-13.984349409950932,-4.339478724634719,30.208772540156353,475.0,33.0,128.0
780,37883.0,-34.994371228544985,-69.8207839001612,-115.90915798638846,105.0,36.0,0.0
781,37915.0,73.81610120360612,-2.614603311549914,-109.6206306557827,113.0,36.0,2.0
782,37946.0,-28.34088493876216,68.20884977967033,-109.6206306557827,113.0,36.0,4.0
783,37977.0,-54.98200773586194,-59.28071031620897,-119.99567822578231,100.0,36.0,6.0
784,38007.0,69.65611578379871,-22.9744263602532,-108.85589243215222,114.0,36.0,8.0
785,38039.0,-8.326211647398209,74.96633667726815,-111.94314000928111,110.0,36.0,10.0
786,38070.0,-65.15470983218476,-39.0393989291643,-112.72678876831172,109.0,36.0,12.0
787,38100.0,45.524655764041924,-31.263952154479277,-81.9622349497123,154.0,36.0,14.0
788,38131.0,13.042845926114019,74.8271010544594,-112.72678876831172,109.0,36.0,16.0
789,38163.0,-70.94503653078937,-18.61721043318873,-108.85589243215222,114.0,36.0,18.0
790,38194.0,53.00184462857662,-64.76612972344248,-124.20447873979784,95.0,36.0,20.0
791,38224.0,39.17494985458391,79.9200943015341,-132.0941413724463,86.0,36.0,22.0
792,38255.0,-88.97366755392882,2.3631866786655458,-132.0941413724463,86.0,36.0,24.0
793,38287.0,37.06927129608971,-87.03347076688671,-140.39612222277384,77.0,36.0,26.0
794,38318.0,54.45514199042523,59.76505083293491,-119.99567822578231,100.0,36.0,28.0
795,38348.0,-70.84128109591026,22.672071186082192,-110.39007517711526,112.0,36.0,30.0
796,38379.0,4.401783482819135,-36.67062809102311,-54.81428206352769,211.0,36.0,32.0
797,38411.0,25.091666314784238,15.337875411113847,-43.64528663368442,246.0,36.0,34.0
798,38441.0,-16.17820435989001,10.900875725998768,-28.95225737358009,341.0,36.0,36.0
799,38472.0,-7.914607153037712,-47.909272900137836,-72.06680217283251,172.0,36.0,38.0
800,38503.0,66.43858975079132,18.064693213499677,-102.18268483978524,123.0,36.0,40.0
801,38535.0,-58.943215832234685,70.73935911714806,-136.65478568102574,81.0,36.0,42.0
802,38565.0,-38.99276847438567,-81.36283831453639,-133.90302848208808,84.0,36.0,44.0
803,38596.0,87.18883951759949,-1.5436521841166937,-129.418952760485,89.0,36.0,46.0
804,38627.0,-39.39294030318734,90.26451039753016,-146.16496247500592,71.0,36.0,48.0
805,38658.0,-49.95531232237495,-55.810820805523775,-111.16424022024847,111.0,36.0,50.0
806,38689.0,72.54292580231659,-22.510770713287865,-112.72678876831172,109.0,36.0,52.0
807,38720.0,-7.809812456186299,60.52972422063872,-90.57801096388195,140.0,36.0,54.0
808,38751.0,-52.532259178865026,-32.75380910716226,-91.87708171904941,138.0,36.0,56.0
809,38782.0,51.277765353479374,-33.89491269243666,-91.22537810589755,139.0,36.0,58.0
810,38813.0,12.046976893081137,77.16487691852943,-115.90915798638846,105.0,36.0,60.0
811,38844.0,-73.11503816704817,-20.576736279053527,-112.72678876831172,109.0,36.0,62.0
812,38875.0,48.795377157467726,-57.517724253201,-111.94314000928111,110.0,36.0,64.0
813,38906.0,30.251389691237968,64.58359195331624,-105.84371803267649,118.0,36.0,66.0
814,38937.0,-68.84800619925507,0.6094188700315654,-102.18268483978524,123.0,36.0,68.0
815,38968.0,28.696936013440364,-64.19966446818526,-104.36549879258494,120.0,36.0,70.0
816,38999.0,42.35703271748059,48.17323412352671,-95.20114469530688,133.0,36.0,72.0
817,39030.0,-48.88675462509787,14.696934648215601,-75.76158004414218,165.0,36.0,74.0
818,39061.0,5.681466388716534,-41.15998898881606,-61.665552916974185,194.0,36.0,76.0
819,39092.0,54.90386531265123,34.911167880947445,-96.56162302721776,131.0,36.0,78.0
820,39123.0,-94.2978445727534,61.139028534798754,-166.79065311563718,51.0,36.0,80.0
821,39154.0,-21.85263164582931,-148.5915897288569,-222.8997490145011,5.0,36.0,82.0
822,39185.0,140.7249240451387,40.95182417928392,-217.51624090515529,9.0,36.0,84.0
823,39216.0,-45.64271321383707,52.84610474315884,-103.63330637810542,121.0,36.0,86.0
824,39246.0,-11.014718159688535,-24.067598261510007,-39.28219253933153,264.0,36.0,88.0
825,39278.0,23.088361275999514,0.0,-34.26589169962006,291.0,36.0,90.0
826,39309.0,-16.5810958978025,36.2303555132605,-59.13376921021608,200.0,36.0,92.0
827,39340.0,-25.684600175031502,-29.738176711291153,-58.31774344061635,202.0,36.0,94.0
828,39370.0,37.729412672882,-10.97949268511888,-58.31774344061635,202.0,36.0,96.0
829,39402.0,-4.891497257403694,33.26076993434696,-49.89392255593601,225.0,36.0,98.0
830,39433.0,-35.3567545631218,-22.92393464481349,-62.53776226117803,192.0,36.0,100.0
831,39463.0,26.248115325935366,-16.690124738650205,-46.16360984504094,237.0,36.0,102.0
832,39495.0,4.25321732004172,30.812886336463254,-46.16360984504094,237.0,36.0,104.0
833,39526.0,-19.46751286560778,-5.852562039416851,-30.169512080290986,325.0,36.0,106.0
834,39557.0,19.538126669206857,-22.22097937427961,-43.913652698876604,245.0,36.0,108.0
835,39587.0,23.025386258849803,51.511494863987835,-83.73911140448257,151.0,36.0,110.0
836,39619.0,-68.84800619925507,-0.6094188700315654,-102.18268483978524,123.0,36.0,112.0
837,39650.0,28.592889035377077,-61.04286437994955,-100.04094739742223,126.0,36.0,114.0
838,39681.0,16.57101603470309,19.53314404771552,-38.016133415313014,270.0,36.0,116.0
839,39712.0,-142.81970994440914,40.19369449363813,-220.19556685550367,7.0,36.0,118.0
840,39743.0,21.787430630361488,-139.55570911142107,-209.6262623781095,15.0,36.0,120.0
841,39774.0,26.79248753029793,17.70999612390532,-47.66500233581512,232.0,36.0,122.0
842,39805.0,-27.07815992130632,16.883204623198562,-47.35875347413719,233.0,36.0,124.0
843,39836.0,-2.71379818509379,-21.03321387750857,-31.474563972208728,312.0,36.0,126.0
844,39867.0,17.646506902361494,5.4758815746142115,-27.421475410322298,432.0,36.0,128.0
845,40980.0,41.97335047253758,83.745246164568,103.72778018531596,105.0,39.0,0.0
846,41011.0,-91.04610795480434,3.224898788758204,100.87985944759527,109.0,39.0,2.0
847,41041.0,23.493383991781844,-56.54222523305406,67.79947898710347,165.0,39.0,4.0
848,41072.0,65.94715090919094,71.10315010699706,107.38483093504593,100.0,39.0,6.0
849,41104.0,-83.54773804205892,27.556250210257264,97.41577178400918,114.0,39.0,8.0
850,41135.0,11.080584271247872,-99.76575737403692,111.15131101432416,95.0,39.0,10.0
851,41165.0,80.91468806455588,48.482462660292434,104.45051236427035,104.0,39.0,12.0
852,41196.0,-77.75737001143985,53.399694185407704,104.45051236427035,104.0,39.0,14.0
853,41228.0,-15.64399999190541,-89.74998055804181,100.87985944759527,109.0,39.0,16.0
854,41259.0,86.29299573879081,22.64478163855915,98.7887208529026,112.0,39.0,18.0
855,41289.0,-66.69485053889463,81.49843410466335,116.61125395538734,88.0,39.0,20.0
856,41320.0,-33.864331463896555,-69.08599944860778,85.19605855048054,133.0,39.0,22.0
857,41352.0,83.13671079061896,-2.208154084795681,92.09091572933949,122.0,39.0,24.0
858,41382.0,-29.935930351125137,70.28538269024573,84.593250588784,134.0,39.0,26.0
859,41413.0,-54.06993204322748,-59.3422791490474,88.89645112499042,127.0,39.0,28.0
860,41444.0,57.487420174542166,-18.398296337087018,66.83721299489386,167.0,39.0,30.0
861,41476.0,-7.838239174101051,65.29924853501889,72.82583202369884,155.0,39.0,32.0
862,41506.0,-54.92338827534337,-33.57322211905445,71.2798961037951,158.0,39.0,34.0
863,41537.0,28.212423676397226,-19.009533912682155,37.66989424147964,252.0,39.0,36.0
864,41568.0,9.031293060973006,54.6688768668965,61.35609530571122,179.0,39.0,38.0
865,41600.0,-81.3908327415309,-22.13021723341905,93.3972923775306,120.0,39.0,40.0
866,41630.0,66.04528753987529,-79.26274885605295,114.24435345023299,91.0,39.0,42.0
867,41661.0,33.48832004263036,69.8771817354759,85.80282362081165,132.0,39.0,44.0
868,41692.0,-123.7422637748561,2.19081956819764,137.04302323949491,64.0,39.0,46.0
869,41723.0,49.17568292632854,-112.6805693773023,136.13731201146425,65.0,39.0,48.0
870,41754.0,68.80966266082255,76.87518251650746,114.24435345023299,91.0,39.0,50.0
871,41785.0,-87.01026885490134,27.000127031430928,100.87985944759527,109.0,39.0,52.0
872,41816.0,11.657902097436867,-90.3542310276735,100.87985944759527,109.0,39.0,54.0
873,41847.0,67.64390854305397,42.175906810665374,88.26970957305586,128.0,39.0,56.0
874,41878.0,-73.39066185039994,48.51167087160629,97.41577178400918,114.0,39.0,58.0
875,41909.0,-14.052801278340379,-90.0128464284243,100.87985944759527,109.0,39.0,60.0
876,41939.0,80.05610881658474,22.530159047205235,92.09091572933949,122.0,39.0,62.0
877,41971.0,-53.423698041244805,62.973373944960386,91.4438794650838,123.0,39.0,64.0
878,42002.0,-21.590020669516374,-46.092463831093774,56.36048284894322,191.0,39.0,66.0
879,42033.0,67.67337707042314,-0.5990214570066017,74.93861823841291,151.0,39.0,68.0
880,42064.0,-36.66225074427166,82.01935549245906,99.4815256563911,111.0,39.0,70.0
881,42095.0,-51.89695161535572,-59.02311470066952,87.02827600429238,130.0,39.0,72.0
882,42126.0,79.644737528567,-23.943776008618418,92.09091572933949,122.0,39.0,74.0
883,42157.0,-9.938522608806302,72.00068664596594,80.48332464346453,141.0,39.0,76.0
884,42188.0,-59.60925356159053,-37.90313571724303,78.21989162059278,145.0,39.0,78.0
885,42219.0,77.51461741933065,-50.25744149017176,102.29524367929368,107.0,39.0,80.0
886,42250.0,20.789247443921518,141.3608839898441,158.2145763503134,42.0,39.0,82.0
887,42280.0,-128.58675172907598,-37.41954088321471,148.29236171767627,52.0,39.0,84.0
888,42312.0,48.53496647148477,-56.19481711880824,82.22133524376933,138.0,39.0,86.0
889,42343.0,12.022792074236474,26.270279949911338,31.99112827561679,282.0,39.0,88.0
890,42374.0,-31.056715795841978,-0.0,34.389538381604694,268.0,39.0,90.0
891,42404.0,17.94064619217321,-39.20102710256945,47.73778920382088,215.0,39.0,92.0
892,42436.0,28.371034145037136,32.848587135390545,48.06234513465738,214.0,39.0,94.0
893,42467.0,-44.019341288896335,12.809900855747157,50.76519931649233,206.0,39.0,96.0
894,42498.0,7.405714764303728,-50.35672351693074,56.36048284894322,191.0,39.0,98.0
895,42528.0,49.5724211561609,32.14081599995882,65.42021454494643,170.0,39.0,100.0
896,42560.0,-32.717652460738705,20.803844159659704,42.932448850663256,231.0,39.0,102.0
897,42591.0,-6.268765404294052,-45.41473932269491,50.76519931649233,206.0,39.0,104.0
898,42621.0,23.34994776732167,7.01974714843095,26.998871976364057,325.0,39.0,106.0
899,42653.0,-28.085259610852624,31.941750869986492,47.09740454856067,217.0,39.0,108.0
900,42684.0,-20.917497010738536,-46.79580736336205,56.758777033524154,190.0,39.0,110.0
901,42715.0,71.65161396449787,0.6342354416452902,79.34394849933366,143.0,39.0,112.0
902,42746.0,-16.770445029588952,35.80316771299277,43.77904004482205,228.0,39.0,114.0
903,42777.0,-25.576760627081455,-30.148697494255504,43.77904004482205,228.0,39.0,116.0
904,42808.0,123.13371667059062,-34.6534731911326,141.6443653454537,59.0,39.0,118.0
905,42839.0,-14.449523323779426,92.55398252247235,103.72778018531596,105.0,39.0,120.0
906,42870.0,-23.102070219089576,-15.270607985600334,30.66474594258917,291.0,39.0,122.0
907,42901.0,22.07019976271691,-13.760746658993883,28.799786488304463,306.0,39.0,124.0
908,42932.0,3.2435103610384246,25.138732685562047,28.067217120507063,313.0,39.0,126.0
909,42963.0,-21.38818924504633,-6.636961753922975,24.797504401198058,458.0,39.0,128.0
910,44076.0,-38.9592594783273,-77.73153057048648,-72.44927215965514,135.0,42.0,0.0
911,44107.0,79.77290739874061,-2.825596373363084,-66.51205877598721,147.0,42.0,2.0
912,44138.0,-38.964645074895614,93.77736892741528,-84.61617530938263,113.0,42.0,4.0
913,44169.0,-54.281470425024644,-58.52540233275104,-66.51205877598721,147.0,42.0,6.0
914,44199.0,95.09849291324532,-31.365994181871752,-83.43919410521892,115.0,42.0,8.0
915,44230.0,-11.053919186842593,99.5256741549563,-83.43919410521892,115.0,42.0,10.0
916,44262.0,-58.09123751436854,-34.80710759749266,-56.428138798649094,170.0,42.0,12.0
917,44293.0,86.08298766467676,-59.117292871192404,-87.01381905414202,109.0,42.0,14.0
918,44323.0,17.43792649072938,100.0417773156048,-84.61617530938263,113.0,42.0,16.0
919,44355.0,-90.27631515248427,-23.690073872853134,-77.7691812999565,125.0,42.0,18.0
920,44386.0,65.21930251250191,-79.69537355912537,-85.8076876801353,111.0,42.0,20.0
921,44417.0,51.696893774714795,105.46588166438077,-97.86859040831523,92.0,42.0,22.0
922,44447.0,-133.55606480404205,3.5473182333256283,-111.32416714089807,73.0,42.0,24.0
923,44478.0,52.00339593985084,-122.0967092705509,-110.57998989204897,74.0,42.0,26.0
924,44510.0,61.541060015283115,67.54191515601578,-76.13694724407786,128.0,42.0,28.0
925,44540.0,-69.27727376450324,22.171525670746195,-60.609149328779225,160.0,42.0,30.0
926,44571.0,8.607225375103866,-71.7055624971138,-60.177204058308554,161.0,42.0,32.0
927,44603.0,26.380767464652813,16.125869025446185,-25.763155186323324,297.0,42.0,34.0
928,44634.0,-36.150610303008484,24.3582848606559,-36.32214806160158,234.0,42.0,36.0
929,44664.0,-8.333217950743771,-50.443238081030806,-42.60125625528434,210.0,42.0,38.0
930,44695.0,74.85636975509614,20.353492748331572,-64.63822811878556,151.0,42.0,40.0
931,44727.0,-78.33391909091836,94.0106703610781,-101.96348038546579,86.0,42.0,42.0
932,44758.0,-54.3418585967861,-113.39045745433867,-104.77184545029561,82.0,42.0,44.0
933,44788.0,126.57419649984604,-2.2409580854710556,-105.48384216435633,81.0,42.0,46.0
934,44819.0,-50.635754041164276,116.02615879794173,-105.48384216435633,81.0,42.0,48.0
935,44850.0,-82.73024144789419,-92.42746098452633,-103.35976051876438,84.0,42.0,50.0
