,t,x,y,z
429,21320.0,-34.819357095390814,-22.14023391871731,-157.23921425188354
430,21351.0,35.09446363771398,-22.753875483381066,-159.38484822261267
431,21382.0,5.531146093496456,37.61019745244529,-144.86365694297146
432,21412.0,-21.028115298838316,-6.119311745114314,-83.45637107792788
433,21444.0,11.193598077087449,-12.960186079719154,-65.25835028688087
434,21475.0,6.230892777076919,13.614749101621337,-57.057283269726014
435,21506.0,-12.65733124303317,-0.0,-48.23358637116107
436,21536.0,7.175629356628389,-15.679036188222636,-65.70838746350226
437,21568.0,9.005717751675238,10.427011675722976,-52.503071807320225
438,21599.0,-13.828448944708319,4.024164260158021,-54.88233967527816
439,21629.0,1.6662614880470523,-11.330097327666095,-43.64027427616671
440,21661.0,9.460690847061235,6.133941345935231,-42.96662830656495
441,21692.0,-9.370990484370745,5.958637340880334,-42.318046725779006
442,21723.0,-1.7721792539298127,-12.838741547925876,-49.388782099589186
443,21753.0,34.21047725171144,10.284772476889753,-136.13049682072847
444,21785.0,-45.04811726235636,51.23384147747394,-259.9751079955596
445,21816.0,-27.840168730727623,-62.282938165010755,-259.9751079955596
446,21847.0,32.39387132647326,0.286739406840526,-123.44891435659034
447,21878.0,-2.955887105083383,6.310513619480672,-26.55498622583754
448,21909.0,-5.5145590406406475,-6.5003060690355365,-32.48389341554394
449,21940.0,53.09999795600404,-14.943911427121511,-210.21001796593453
450,21970.0,-8.95365985235809,57.351156776468564,-221.196752059825
451,22002.0,-55.198136694396325,-36.486301833642564,-252.1444884773959
452,22033.0,10.202305248097309,-6.361126739502977,-45.816077823625974
453,22064.0,1.0860347678542077,8.417280870831766,-32.34181466156097
454,22095.0,-8.076164602876213,-2.5061119000567293,-32.223722604037114
455,23207.0,-6.894171702087628,-13.755254221839634,133.15829913975364
456,23238.0,10.783661961409031,-0.3819627129474767,93.38433835043546
457,23270.0,-4.949297255770989,11.9116207473147,111.63207956062602
458,23301.0,-9.617647314640204,-10.36959157842425,122.39972573770972
459,23331.0,14.817365508035683,-4.88715841942625,135.03000092596793
460,23362.0,-1.6515644086688732,14.870116056100134,129.48281755429295
461,23394.0,-14.345687723277289,-8.595649146235441,144.73357206835453
462,23425.0,11.576636003964595,-7.950228026186331,121.53911995200828
463,23455.0,2.5156305689939256,14.432229274817406,126.78510139532865
464,23486.0,-14.67570313415257,-3.851159529461248,131.30928345149928
465,23518.0,7.49942480861722,-9.16399652521206,102.48040058544686
466,23548.0,7.0612110424110615,14.405446707329805,138.84200801992387
467,23579.0,-14.54208556993684,0.38624532228099334,125.89698990537667
468,23610.0,6.92393361221837,-16.256428911631698,152.9186820505557
469,23642.0,11.186016164335754,12.27676212463288,143.73705415526143
470,23672.0,-15.81825345003319,5.062479993453237,143.73705415526143
471,23703.0,1.9931392407305721,-16.604557701607916,144.73357206835453
472,23734.0,12.499533024348958,7.640635652467863,126.78510139532865
473,23766.0,-12.939323457147342,8.718517447743679,135.03000092596793
474,23796.0,-2.387787897613347,-14.453930536589848,126.78510139532865
475,23827.0,14.236236108573202,3.870841310463822,127.6787651412227
476,23858.0,-8.257173476549358,9.909658840344104,111.63207956062602
477,23889.0,-8.684960751914764,-18.12215662220348,173.91649567854725
478,23920.0,19.039794730385886,-0.33709384002938825,164.803273275055
479,23951.0,-7.1160823651545675,16.30570568471132,153.96869720847278
480,23982.0,-11.38681627519452,-12.72152115833454,147.75844987023663
481,24012.0,15.005777453811143,-4.6564377146555636,135.97440170172
482,24044.0,-1.604268856569893,12.433839097764196,108.49904479638172
483,24075.0,-9.695596583326632,-6.045194412619136,98.88313761367185
484,24105.0,13.015986871680331,-8.603645958054045,135.03000092596793
485,24137.0,2.3078409765475865,14.782485803978863,129.48281755429295
486,24168.0,-14.201416410225043,-3.9966990045821014,127.6787651412227
487,24199.0,6.78370206429865,-7.996312918968512,90.75115449743974
488,24229.0,5.750114036072304,12.275899467133964,117.3175006425935
489,24261.0,-14.649260207823161,0.12967021262478565,126.78510139532865
490,24292.0,5.936457124987034,-13.280810027085693,125.89698990537667
491,24323.0,10.302604808906027,11.717293721965017,135.03000092596793
492,24353.0,-10.407725403631378,3.128897822462836,94.05464073350096
493,24385.0,1.8800155884321823,-13.619973370317156,118.98993459599689
494,24416.0,14.112405832244166,8.973513365734052,144.73357206835453
495,24446.0,-14.032425656205687,9.098075109715637,144.73357206835453
496,24477.0,-3.991526063878223,-27.14122550036346,237.41676938343312
497,24509.0,9.5094016268764,2.7672947497852385,85.71176607221732
498,24540.0,-3.4393517116743584,3.98215460926202,45.537698592851676
499,24570.0,-2.9121177591883116,-6.363093390338269,60.561671213660254
500,24601.0,7.3335885984697375,0.0,63.467597519662846
501,24633.0,-3.6021065414934927,7.870746384878364,74.91097891017571
502,24664.0,-4.729398658856395,-5.475798419939483,62.618175954908146
503,24694.0,5.07944819406372,-1.4781508732906252,45.782951700668036
504,24725.0,-0.5943005287511947,4.041072113193026,35.349114429152195
505,24757.0,-3.369888106306533,-2.1849034410494386,34.7577785228252
506,24787.0,5.789235727068631,-3.6811430164189343,59.373063408504414
507,24818.0,1.261247542193297,9.13724228870687,79.82687137189974
508,24850.0,-27.958166976066746,-8.4051264208936,252.6580255070615
509,24881.0,19.396803388527015,-22.060250469289883,254.2221533383006
510,24911.0,12.135957460800688,27.150090052076173,257.37244989162485
511,24942.0,-8.071445469545152,-0.07144565905562601,69.85602124240057
512,24974.0,1.6295880512489316,-3.4790021492580863,33.24789665913249
513,25005.0,2.467316168868266,2.90835770340409,33.00731499005548
514,25035.0,-29.51733756695469,8.30705263925799,265.37755826185764
515,25067.0,4.7879654683310875,-30.668504582766214,268.6317062103632
516,25098.0,24.50531132082124,16.198158831503292,254.2221533383006
517,25128.0,-4.885769207615335,3.046272033019037,49.82882535934736
518,25159.0,-0.35999000276524606,-2.7900920427745954,24.346649426198816
519,25191.0,3.680818334484213,1.142193489557244,33.35362478517213
520,26303.0,-1.4453146064099935,-2.8836922984798123,-121.4441172807213
521,26335.0,3.386564954181453,-0.11995382849547113,-127.5836837676137
522,26365.0,-1.2552607114673664,3.0210732476351287,-123.17068590787892
523,26396.0,-2.3699678158470636,-2.555260917806238,-131.21454928498875
524,26427.0,3.776418209612292,-1.2455624475465878,-149.71568679368846
525,26458.0,-0.2735586203060365,2.463027424631895,-93.3028646001525
526,26489.0,-3.139296266820305,-1.881003531945659,-137.78697276183712
527,26520.0,2.4247981189450303,-1.6652245053294186,-110.7483444214945
528,26551.0,0.577820513451745,3.3149693093304253,-126.68997832243596
529,26582.0,-3.4908623591157637,-0.9160629454993773,-135.88051551547701
530,26613.0,2.222703535289539,-2.7160546300250994,-132.13636232691684
531,26644.0,1.6561749512868882,3.3787320412153368,-141.66933438606418
532,26675.0,-3.8938306669781757,0.10342215864716116,-146.6539143068264
533,26705.0,1.4340772961781554,-3.367013164015,-137.78697276183712
534,26737.0,2.4307256362035363,2.6677451549784856,-135.88051551547701
535,26768.0,-3.437312588868758,1.1000788593608308,-135.88051551547701
536,26799.0,0.36325586283181094,-3.0262325940797266,-114.7551594452783
537,26830.0,2.2229812075935333,1.35884992154656,-98.09303514508039
538,26861.0,-2.2233700447305313,1.4981069599173131,-100.938860680538
539,26892.0,-0.45286596090742465,-2.741321014267855,-104.6092531519726
540,26923.0,2.681134881388435,0.7290022150977105,-104.6092531519726
541,26954.0,-2.8773958279285656,3.453241122326214,-169.23304276159007
542,26985.0,-1.8908367419581813,-3.94544553091141,-164.7232474985094
543,27016.0,4.374449197531633,-0.07744830755218587,-164.7232474985094
544,27046.0,-1.7979008883129415,4.119688507072963,-169.23304276159007
545,27078.0,-2.9978313917080524,-3.3492219912085988,-169.23304276159007
546,27109.0,3.375463972979803,-1.0474390811555268,-133.06384832524608
547,27140.0,-0.3038025186178638,2.354612581625877,-89.38570692510456
548,27170.0,-2.117996864072371,-1.320568847785342,-93.9725390588265
549,27202.0,2.65311469537705,-1.7537248423935838,-119.73941748635183
550,27233.0,0.5967081751076357,3.8221134893108077,-145.6452066220963
551,27264.0,-3.5474350587782273,-0.9983532458093677,-138.74885655793003
552,27294.0,2.2232087096055357,-2.6206151681898824,-129.38787348760104
553,27326.0,1.212687437629717,2.588962405964274,-107.63739293413671
554,27357.0,-2.8792418705990803,0.02548605869935922,-108.40732434440505
555,27387.0,1.2089584446651287,-2.7046346155955154,-111.53915021489799
556,27418.0,1.6131426408195457,1.8346492453606973,-91.97799699082437
557,27450.0,-2.477307221783499,0.7447584242667805,-97.39400371964234
558,27481.0,0.39371494716720323,-2.852309911102937,-108.40732434440505
559,27511.0,2.920403669472652,1.8569676689338992,-130.29839205377803
560,27542.0,-5.771975697765816,3.742322939477184,-258.9935638816228
561,27574.0,-1.0008951919650952,-6.805798502280059,-258.9935638816228
562,27604.0,3.053668859176715,0.8886365444592278,-119.73941748635183
563,27635.0,-0.9910780948450445,1.1474913106820657,-57.08609201546872
564,27666.0,-0.7557914030881616,-1.6514343440579884,-68.37838088934164
565,27698.0,1.8161652011081508,0.0,-68.37838088934164
566,27728.0,-1.0166397404383345,2.221398359433605,-91.97799699082437
567,27759.0,-0.7871503918570608,-0.9113794761019145,-45.339857608890135
568,27790.0,1.4281534009394525,-0.4156014819205667,-56.00026204404706
569,27822.0,-0.1313480734940733,0.8931289999587784,-33.98787998614114
570,27852.0,-1.752608988977511,-1.1363230143056924,-78.64108788988005
571,27883.0,1.6660058014511447,-1.0593463300605044,-74.3314629242842
572,27915.0,0.7254287719551323,5.255446080811681,-199.74296819547928
573,27945.0,-6.792642504721593,-2.042087345461315,-267.04909409450386
574,27976.0,1.6838701525943487,-1.9150886143417059,-96.01073079909212
575,28007.0,1.063217739896663,2.378589202903715,-98.09303514508039
576,28039.0,-0.8723689239544705,-0.007721909656299361,-32.845861909973756
577,28069.0,0.3704648154402566,-0.7909041111054833,-32.8822297242194
578,28100.0,0.5552190101945484,0.6544663816297167,-32.313028794183545
579,28132.0,-6.911450895078292,1.9450868923672209,-270.3237389717485
580,28163.0,1.1075159197558713,-7.094006271594676,-270.3237389717485
581,28193.0,6.099763104484089,4.031980263683738,-275.29231292123495
582,28224.0,-5.119872360529255,3.192235106029464,-227.16152867712734
583,28256.0,-0.11389316331260957,-0.8827256486124221,-33.509995121006135
584,28286.0,0.8428755245125059,0.2615524182722908,-33.2269169064141
585,29400.0,10.553738002906513,21.056822413736864,138.75472715317477
586,29430.0,-23.53881912159317,0.8337567742237423,138.75472715317477
587,29461.0,9.551309650482683,-22.987420701809025,146.64381053068982
588,29492.0,15.469445564782067,16.67890568281433,134.01138066307735
589,29522.0,-22.99670100416781,7.58491925373622,142.65275085313064
590,29554.0,2.691588910576392,-24.2341378062523,143.6417513750392
591,29585.0,19.513646723035492,11.692186811137514,134.01138066307735
592,29616.0,-20.66154331541357,14.18926713029667,147.656239145323
593,29646.0,-3.7986575892123158,-21.792984208314284,130.31873101195163
594,29678.0,22.003401970519864,5.774075041224735,134.01138066307735
595,29709.0,-14.916934853971691,18.227896493013365,138.75472715317477
596,29740.0,-6.777529452367464,-13.826713115785957,90.71277306098227
597,29770.0,23.709170667612298,-0.6297278489722682,139.72057013967674
598,29802.0,-7.855225377216115,18.44297188295047,118.09231512159609
599,29833.0,-14.691797009391758,-16.124390883928772,128.50604335039378
600,29863.0,22.432735836361434,-7.179381511917989,138.75472715317477
601,29894.0,-2.7301190843513754,22.744231281983634,134.94865720154976
602,29926.0,-9.834877614130065,-6.011801912103368,67.90452714980786
603,29957.0,8.807652085845822,-5.934596861916007,62.56539455706555
604,29987.0,3.000560632758437,18.163210811172053,108.45016526292815
605,30018.0,-23.205863516201628,-6.309688491988713,141.66956507982232
606,30050.0,19.135736228203847,-22.96531836455473,176.09949790000476
607,30081.0,11.442247200791686,23.875547835607687,155.96946320774467
608,30111.0,-28.137369164521832,0.49816365955122505,165.78391657491423
609,30142.0,10.5899222876897,-24.265620770858288,155.96946320774467
610,30174.0,12.813015988943512,14.3148927730143,113.1766191578931
611,30204.0,-18.348591234214247,5.6937451256212,113.1766191578931
612,30235.0,2.3895038222369065,-18.519779853304055,110.00484846248845
613,30266.0,12.253180125085708,7.63984509796601,85.06518574865525
614,30298.0,-20.200943156857253,13.352945470352726,142.65275085313064
615,30328.0,-3.8662524315745292,-24.764627314073852,147.656239145323
616,30359.0,17.847582209063066,5.022838003524835,109.22492077522345
617,30390.0,-17.961248264276648,21.171885229497473,163.56005360240832
618,30422.0,-8.933668214058883,-19.072458768735636,124.0713475439358
619,30452.0,19.904031311612453,-0.17618363901331105,117.25973564385305
620,30483.0,-8.964439532778702,20.054894009596808,129.4095981756993
621,30514.0,-11.481940113089204,-13.058567934856482,102.43629028358922
622,30545.0,15.95342409238647,-4.7961136528523,98.13719695647889
623,30576.0,-2.4993853200530234,18.107063425826365,107.68056501577016
624,30607.0,-20.57581907545488,-13.083338849472332,143.6417513750392
625,30638.0,37.973166646789885,-24.620313748354484,266.6052402596537
626,30669.0,6.465399423451491,43.96285052221833,261.77195547408434
627,30700.0,-13.190631783101164,-3.8385555171588917,80.92974766631163
628,30731.0,7.482616452754427,-8.663532576658177,67.43778676231709
629,30761.0,4.245853531406655,9.277359219693235,60.10481462601516
630,30793.0,-12.709283484596291,-0.0,74.87070424942604
631,30824.0,5.215080386726494,-11.395158535110687,73.8253068753685
632,30855.0,9.993410915108212,11.570583840776855,90.06655874673329
633,30885.0,-11.299849724793877,3.2883262316322712,69.3290512488105
634,30917.0,1.1864472603032301,-8.067499026898707,48.0370351551532
635,30948.0,11.364465305023707,7.368274128795254,79.78860523407191
636,30979.0,-11.51065153111413,7.319162061422545,80.35695392410314
637,31010.0,-1.6317213538984878,-11.821179316076158,70.29915552691136
638,31041.0,9.454176557161606,2.842230294869321,58.157194435411235
639,31072.0,-5.815851800150192,6.614448001234633,51.886203671047795
640,31104.0,-2.295814844477868,-5.136107305237287,33.14211395183502
641,31134.0,5.587322052869263,0.04945705300611704,32.91634225345499
642,31165.0,-2.7137450255635307,5.793565293534275,37.688662052891026
643,31196.0,-3.6146881964429687,-4.260826558904637,32.91634225345499
644,31227.0,43.29939001633532,-12.185730210171144,264.98672978506494
645,31258.0,-6.980830369178795,44.71453054219668,266.6052402596537
646,31289.0,-37.524561101669875,-24.8039615922304,264.98672978506494
647,31320.0,7.383459235148207,-4.6035791743724435,51.25814889635543
648,31351.0,0.7038120327134586,5.454874682626638,32.40117688208658
649,31382.0,-5.369080237930145,-1.6660774684859887,33.117220911396686
650,32495.0,-19.221881476373277,-38.35150584507793,-134.04225727461036
651,32526.0,42.57540298745041,-1.5080421185414998,-133.11476873980848
652,32557.0,-15.351657157346708,36.9472893728278,-125.01451307905324
653,32587.0,-27.207531593110044,-29.334719942179557,-125.01451307905324
654,32619.0,29.862571294198816,-9.849464579044987,-98.25307930102186
655,32650.0,-4.7354953320125945,42.63676596597444,-134.04225727461036
656,32680.0,-26.401538617472617,-15.81927386502013,-96.16938508339237
657,32711.0,30.096928645127132,-20.668996203618715,-114.08159426675907
658,32743.0,6.449183701307699,36.99911225435303,-117.35073136548942
659,32774.0,-40.075543341880476,-10.516518985741412,-129.46000711554822
660,32804.0,26.23995423752955,-32.064172332008745,-129.46000711554822
661,32835.0,18.36373952686476,37.463527079514854,-130.36545131543255
662,32867.0,-48.53373365958145,1.2890810956028744,-151.70225878736568
663,32898.0,19.68185333511148,-46.21024225691407,-156.93988731463327
664,32928.0,31.818873469906375,34.92152477924021,-147.6174812966861
665,32959.0,-35.76974931431421,11.447764498562474,-117.35073136548942
666,32991.0,5.707951684614065,-47.55212840545155,-149.6482434599319
667,33021.0,15.750397924417136,9.627803829745513,-57.680054023279936
668,33052.0,-11.171728500423715,7.527511787998296,-42.09192306580169
669,33083.0,-3.7728860921142484,-22.83830718481838,-72.32790123434151
670,33115.0,44.051688751124324,11.977681130959848,-142.64145086653306
671,33145.0,-27.65266509034942,33.18671671969903,-134.9752977319683
672,33176.0,-21.560527393607025,-44.98848819761364,-155.88057167177897
673,33207.0,52.64542993019971,-0.9320715053113093,-164.52198551766082
674,33238.0,-17.64098915234912,40.422350718412716,-137.80789399468557
675,33269.0,-27.632865278265218,-30.8718496730864,-129.46000711554822
676,33300.0,27.96017380758191,-8.676312055586457,-91.47411492565102
677,33331.0,-4.772137924495858,36.98631614178867,-116.52562560842381
678,33362.0,-26.683253050370446,-16.636980598800534,-98.25307930102186
679,33393.0,34.32362219622203,-22.688121637308956,-128.5600331605666
680,33424.0,7.287387040680858,46.67812755370888,-147.6174812966861
681,33455.0,-45.166786882382226,-12.711270971747272,-146.61077931280693
682,33486.0,28.53178934325863,-33.63194809623097,-137.80789399468557
683,33517.0,15.487080054848358,33.06331606644738,-114.08159426675907
684,33548.0,-38.901052808856846,0.34433873912340396,-121.55521007352827
685,33579.0,15.875443735317793,-35.51592269689032,-121.55521007352827
686,33610.0,25.68802143038755,29.21533901560412,-121.55521007352827
687,33641.0,-22.96380529078367,6.903660269968669,-74.9252073351069
688,33672.0,4.424240515038459,-32.05188210644231,-101.09907871922324
689,33702.0,37.21741267576358,23.665061368979643,-137.80789399468557
690,33734.0,-69.16181815070132,44.8418136447636,-257.5506358510838
691,33765.0,-11.703843088264813,-79.5827559173761,-251.33941868039
692,33796.0,80.59824357759803,23.45458789581712,-262.2844390488011
693,33826.0,-13.442133715028998,15.563588495449364,-64.25728828412512
694,33857.0,-4.685878051140679,-10.238830336124582,-35.18354488819324
695,33889.0,17.63281330994528,0.0,-55.095587604204034
696,33920.0,-5.9422636375406706,12.984082926035763,-44.617016735635474
697,33950.0,-12.990654897888174,-15.040856712433703,-62.09908891472306
698,33982.0,13.561588319183857,-3.9465061658935956,-44.13239578209077
699,34013.0,-3.033647655992709,20.62792871755607,-65.14742487472789
700,34043.0,-22.06731908935572,-14.307585264578375,-82.17615174037604
701,34074.0,21.8789250849518,-13.91193174370952,-81.01284780573062
702,34106.0,1.7221146426757623,12.476043134002568,-39.35233702408479
703,34137.0,-11.241858442580916,-3.3796651081084477,-36.6793989052131
704,34167.0,8.89520260881034,-10.116635901021965,-42.09192306580169
705,34199.0,15.434772922282031,34.53007116470695,-118.18107867002819
706,34230.0,-40.57198881385561,-0.3591292899073194,-126.77643064318862
707,34260.0,8.3166307955483,-17.75514762158667,-61.26232296365984
708,34292.0,6.915102841783814,8.151202052454618,-33.399789544151155
709,34323.0,-76.95794715399795,21.658244635627266,-249.80445556029693
710,34354.0,12.714423451299178,-81.44009317997764,-257.5506358510838
711,34384.0,67.5156105626896,44.628226476402794,-252.88150193398448
712,34416.0,-27.2609491407481,16.99717351191622,-100.38027195150636
713,34447.0,-1.2834574163847263,-9.947399364393618,-31.339345331642097
714,34478.0,9.775774139474814,3.033517159182172,-31.982286421947766
715,35591.0,27.505298861398764,54.8785836261737,126.6469307053267
716,35621.0,-45.614355263555574,1.6156833317075854,94.16759492923819
717,35652.0,23.717537531316285,-57.08170221617306,127.52849382244275
718,35683.0,37.854957228957,40.81460182943792,114.84881394913315
719,35715.0,-54.7522902100428,18.058751128044033,118.9470631718158
720,35745.0,6.776194855007532,-61.01052031868581,126.6469307053267
721,35776.0,51.570277760134815,30.899878942768424,124.03365330132831
722,35807.0,-52.74717074281343,36.22399762745737,132.01553381869286
723,35838.0,-9.694187964956708,-55.615774854963846,116.47291699554764
724,35869.0,56.946920202295665,14.9438614562984,121.46716969861704
725,35900.0,-33.322241443846785,40.71844342686247,108.55234839156397
726,35931.0,-30.37054652257839,-61.95839308239936,142.35950157728576
727,35962.0,66.20402969052616,-1.7584133074406596,136.63602930777117
728,35993.0,-27.973391129223586,65.67761474590377,147.28039023080444
729,36024.0,-38.55919117557293,-42.31908937249978,118.11726165314263
730,36055.0,62.215173505396045,-19.911368353984017,134.77169297881466
731,36086.0,-7.731910533675573,64.41343985231431,133.84760931527222
732,36117.0,-18.132449851905573,-11.083889496925542,43.84530305672422
733,36148.0,20.134939589418362,-13.566924321892694,50.09117155801985
734,36178.0,7.654730664341898,46.336169728178284,96.89347846060882
735,36210.0,-60.899171370056344,-16.55852196566691,130.20481120096596
736,36241.0,40.67970637228758,-48.82082385935353,131.10751111710948
737,36272.0,31.061412397568194,64.81316340450725,148.2812617286694
738,36302.0,-71.37550558931767,1.2636818623230248,147.28039023080444
739,36333.0,30.339342250650095,-69.51920453159092,156.49115187542498
740,36365.0,44.779234857058256,50.02802977765325,138.52202720104466
741,36396.0,-64.56541023643541,20.035270562458525,139.47318781998334
742,36426.0,6.732840155533398,-52.18268173818453,108.55234839156397
743,36457.0,49.26648726757866,30.717603708007427,119.7819713961038
744,36489.0,-43.27633421524495,28.605918369547403,107.02760128826498
745,36519.0,-8.893143609032542,-56.963530195191595,118.9470631718158
746,36550.0,52.46644189237619,14.765609994665432,112.45034230069335
747,36581.0,-22.674089187046704,26.72716321762148,72.31150503832377
748,36613.0,-20.06372196472568,-42.833973766499206,97.58655853699668
749,36643.0,50.78334434141489,-0.44951669675662753,104.7770059840067
750,36674.0,-21.931006754424658,49.06319177852787,110.87630308266716
751,36706.0,-35.2370054062401,-40.07552943023407,110.09671973511452
752,36737.0,46.27560005370497,-13.911937395146788,99.69390777904042
753,36767.0,-6.376127175678705,46.19253312198383,96.20505749591223
754,36798.0,-45.35011116752534,-28.836318451777416,110.87630308266716
755,36830.0,98.96619539408773,-64.16580433618839,243.34115371483963
756,36860.0,14.790576286116263,100.57165100201563,209.7247448027275
757,36891.0,-112.56194685812561,-32.75622345003566,241.86387515196367
758,36922.0,38.215529860160224,-44.24675378835928,120.62200176027979
759,36953.0,7.368007782293293,16.099390717131943,36.52844218462069
760,36984.0,-20.775603720399644,-0.0,42.86287778484741
761,37015.0,8.645701765601354,-18.891203003709457,42.86287778484741
762,37046.0,19.501299136054843,22.579019173189728,61.55313683532656
763,37076.0,-29.86190974547924,8.690000622507037,64.16482134573545
764,37108.0,4.68592202001833,-31.86291763778805,66.44459152929186
765,37139.0,25.03349587264022,16.230738098178648,61.55313683532656
766,37170.0,-20.230708680573912,12.86389697840295,49.461977699642766
767,37201.0,-2.015615602857926,-14.60234213196845,30.412256471651016
768,37232.0,15.530487144000181,4.668965169824182,33.4581280696665
769,37263.0,-14.883600192364586,16.927322587728074,46.50325815536173
770,37295.0,-27.399249701874425,-61.29653133409488,138.52202720104466
771,37325.0,67.13888930263252,0.5942903551276314,138.52202720104466
772,37356.0,-34.163513096199374,72.93557129164812,166.16556372008594
773,37387.0,-9.536106533145643,-11.240719469235154,30.412256471651016
774,37419.0,112.84747286578235,-31.758619664693782,241.86387515196367
775,37449.0,-18.193537261595054,116.53563179904127,243.34115371483963
776,37480.0,-98.39436715135797,-65.03927113501913,243.34115371483963
777,37511.0,15.724643552873573,-9.804298944299056,38.231441061229155
778,37542.0,1.7363115623679164,13.457232247361569,27.994233232993
779,37573.0,-13.99395018452478,-4.342457937738017,30.22951198300124
780,38686.0,-38.80697077584437,-77.42768408851788,-128.53733754077024
781,38717.0,86.55419203110614,-3.065792874766483,-128.53733754077024
782,38748.0,-29.143938790415433,70.14158334288688,-112.72678876831172
783,38778.0,-51.6514033150112,-55.689706568240034,-112.72678876831172
784,38809.0,72.13307497594043,-23.791392909663468,-112.72678876831172
785,38841.0,-5.716223342485652,51.466902567765565,-76.85271730417121
786,38872.0,-65.15470983218476,-39.0393989291643,-112.72678876831172
787,38902.0,68.51443322446113,-47.05212870412788,-123.35285087043292
788,38933.0,11.906515647719381,68.30794863524419,-102.90570646853838
789,38965.0,-67.06710074686583,-17.59957269465061,-102.90570646853838
790,38995.0,54.85080781651289,-67.0254886292113,-128.53733754077024
791,39026.0,38.12011418737871,77.7681434679379,-128.53733754077024
792,39057.0,-86.57793767229988,2.2995548525579514,-128.53733754077024
793,39089.0,39.37287552746092,-92.44201170981783,-149.12079065871927
794,39119.0,46.69955568587516,51.253219024431914,-102.90570646853838
795,39150.0,-66.03829254228307,21.134920859193763,-102.90570646853838
796,39181.0,4.91737302715257,-40.96593077950574,-61.23478657548482
797,39213.0,23.77494496573813,14.532998295761669,-41.354937321094205
798,39243.0,-22.073326372224102,14.87300953124207,-39.502074025229454
799,39274.0,-8.202289826819,-49.650694484346104,-74.68630936239533
800,39305.0,80.75703257496886,21.95788658024663,-124.20447873979784
801,39336.0,-52.11648616224812,62.54641485880693,-120.82759901022098
802,39367.0,-38.466017757377074,-80.26371314089836,-132.0941413724463
803,39398.0,98.470534527616,-1.7433912016228856,-146.16496247500592
804,39429.0,-39.39294030318734,90.26451039753016,-146.16496247500592
805,39459.0,-49.60741576461356,-55.422145576775726,-110.39007517711526
806,39491.0,69.5627813234323,-21.58600309032975,-108.095846282125
807,39522.0,-5.585563770979846,43.290749498906514,-64.78122993677245
808,39553.0,-54.04770612806889,-33.69868870804234,-94.52754536499336
809,39584.0,64.70126636725698,-42.76792796040708,-115.1063711063788
810,39615.0,11.000828990295892,70.46395312051304,-105.84371803267649
811,39646.0,-68.6506514401557,-19.320325687882224,-105.84371803267649
812,39676.0,49.1369651882547,-57.92037235856547,-112.72678876831172
813,39708.0,32.218652925809664,68.78349573635266,-112.72678876831172
814,39739.0,-68.84800619925507,0.6094188700315654,-102.18268483978524
815,39770.0,28.09673697201933,-62.85692261395699,-102.18268483978524
816,39800.0,32.99296808094469,37.52335500917801,-74.1545884281311
817,39832.0,-71.23152018589668,21.414491616257052,-110.39007517711526
818,39863.0,7.338504026845185,-53.164574825120994,-79.65072349940962
819,39894.0,44.96574115129572,28.591912960678,-79.08304673023397
820,39924.0,-103.86946816059337,67.34489432433759,-183.72059840575625
821,39956.0,-17.00066673958562,-115.5996283755444,-173.40906169788695
822,39987.0,139.00750715383947,40.452045230727094,-214.8616573706664
823,40017.0,-51.76281682243004,59.93209095137223,-117.52920624198084
824,40048.0,-9.975036002448904,-21.795851302819685,-35.57433600698158
825,40080.0,29.589023608326993,0.0,-43.913652698876604
826,40111.0,-12.08999277479159,26.41711615946337,-43.11698375693343
827,40141.0,-17.110556548177914,-19.810966524326314,-38.85009071984022
828,40172.0,39.06611293452762,-11.368480737283367,-60.38385943323773
829,40204.0,-5.717351282171517,38.87633900690058,-58.31774344061635
830,40235.0,-33.432250991427054,-21.67616191662152,-59.13376921021608
831,40265.0,33.62280374297322,-21.37939358940928,-59.13376921021608
832,40297.0,3.559841595827889,25.78965197738421,-38.63784193804953
833,40328.0,-21.817578366371343,-6.559067499814428,-33.811493981328645
834,40358.0,24.894147644269406,-28.312455472786517,-55.951779430723775
835,40390.0,25.08385307973868,56.1166164406629,-91.22537810589755
836,40421.0,-73.34423800612686,-0.6492179674696759,-108.85589243215222
837,40452.0,31.330876104933942,-66.88818393315123,-109.6206306557827
838,40482.0,18.569021115187535,21.888299637658765,-42.59982505770245
839,40514.0,-144.57365311910664,40.68730602772144,-222.8997490145011
840,40545.0,23.167005718103983,-148.39234445905413,-222.8997490145011
841,40576.0,126.05717030396899,83.32455114327112,-224.26119673248988
842,40606.0,-20.85005607619259,12.999988336081216,-36.46601794597514
843,40638.0,-2.3898355627010237,-18.522350998119435,-27.717253521080533
844,40669.0,17.674282635807273,5.4845006530436535,-27.464637017086815
845,41782.0,42.26580338139996,84.32874832888172,104.45051236427035
846,41812.0,-93.616413864756,3.315940312684255,103.72778018531596
847,41843.0,35.942998484874906,-86.50508230717338,103.72778018531596
848,41874.0,57.76205614548455,62.27811348903605,94.05665821992349
849,41906.0,-82.96439675273066,27.363848849030568,96.73560206014683
850,41936.0,8.862015293534261,-79.79052782567533,88.89645112499042
851,41967.0,68.86542200711285,41.262783443982066,88.89645112499042
852,41998.0,-75.09922527150742,51.57421942729721,100.87985944759527
853,42030.0,-16.197720967583212,-92.92669027597694,104.45051236427035
854,42060.0,81.58352576656573,21.408934879023732,93.3972923775306
